date,lastTradeDate,optionType,timeToMaturity,underlyingLastPrice,riskFreeRate,lastPrice,impliedVolatility,strike,PCR,VIX,GS_ABBV,SC_ABBV
2025-10-29,2025-10-29 18:34:44+00:00,call,0.6351813826146475,225.13999938964844,0.0373000001907348,12.18,0.0027469597381591,240.0,0.51993477829377,16.920000076293945,11,0.042912329
2025-12-02,2025-12-02 16:14:41+00:00,put,1.1197809719370295,224.3699951171875,0.0367199993133544,13.95,0.0028528546752929,200.0,0.4933986081350169,16.59000015258789,8,0.04104886
2025-10-10,2025-10-10 18:47:46+00:00,put,0.4407939767282683,228.8501892089844,0.038529999256134,19.92,0.0025394422821044,240.0,0.5546919668279467,21.65999984741211,10,0.06384246
2025-12-05,2025-12-05 18:57:31+00:00,put,0.5338809034907598,226.0800018310547,0.036029999256134,6.01,0.0029938444763183,195.0,0.4936008660648426,15.40999984741211,8,0.47155
2025-09-25,2025-09-25 19:23:04+00:00,call,0.0027378507871321,216.97579956054688,0.0388299989700317,0.09,0.0031738963867187,225.0,0.5564372872173343,16.739999771118164,11,0.028105018
2025-10-17,2025-10-17 16:59:58+00:00,put,0.3449691991786447,229.57000732421875,0.0383200001716613,1.53,0.0031952584777832,180.0,0.571123979835658,20.780000686645508,10,0.070407558
2025-09-25,2025-09-25 18:04:26+00:00,call,0.1560574948665297,216.97579956054688,0.0388299989700317,39.47,0.0038623660644531,180.0,0.5564372872173343,16.739999771118164,11,0.028105018
2025-09-12,2025-09-12 19:59:58+00:00,call,0.5174537987679672,216.7772216796875,0.0392799997329711,19.76,0.0024945818908691,210.0,0.3549638621811933,14.760000228881836,11,0.079010145
2025-10-02,2025-10-02 17:31:53+00:00,call,0.0219028062970568,234.8668212890625,0.0384800004959106,17.53,0.0041455663574218,220.0,0.5026707787157056,16.6299991607666,12,0.09945871
2025-10-02,2025-10-02 19:45:08+00:00,call,0.0410677618069815,234.8668212890625,0.0384800004959106,0.58,0.0023560334716796,250.0,0.5026707787157056,16.6299991607666,12,0.09945871
2025-11-14,2025-11-14 20:49:59+00:00,put,0.919917864476386,232.3600006103516,0.0378800010681152,2.94,0.0035364415893554,160.0,0.6433469499622695,19.82999992370605,11,0.110588261
2025-12-01,2025-12-01 20:48:20+00:00,call,0.0301163586584531,225.1100006103516,0.0369300007820129,0.03,0.0033154965332031,250.0,0.5034755455937583,17.239999771118164,7,0.07698692
2025-10-17,2025-10-17 19:25:58+00:00,put,0.0574948665297741,229.57000732421875,0.0383200001716613,1.14,0.0033716483154296,210.0,0.571123979835658,20.780000686645508,10,0.070407558
2025-12-08,2025-12-08 20:21:23+00:00,put,0.0109514031485284,223.1199951171875,0.0361800003051757,0.57,0.0026489992919921,217.5,0.5842642302506235,16.65999984741211,8,0.056290351
2025-09-19,2025-09-19 19:49:53+00:00,call,0.2491444216290212,220.877670288086,0.0387800002098083,3.8,0.0025116715637207,240.0,0.5155633928526742,15.449999809265137,10,0.107842781
2025-10-02,2025-10-02 15:16:15+00:00,put,0.0985626283367556,234.8668212890625,0.0384800004959106,0.5,0.0036841451904296,195.0,0.5026707787157056,16.6299991607666,12,0.09945871
2025-10-17,2025-10-17 18:42:09+00:00,put,0.1724845995893223,229.57000732421875,0.0383200001716613,0.55,0.003320379296875,185.0,0.571123979835658,20.780000686645508,10,0.070407558
2025-09-22,2025-09-22 19:40:56+00:00,call,0.0109514031485284,220.996810913086,0.0384800004959106,1.39,0.0024781025634765,225.0,0.459715780489061,16.100000381469727,11,0.070851237
2025-10-09,2025-10-09 19:20:01+00:00,call,0.5968514715947981,229.0388336181641,0.038529999256134,19.07,0.0027158321197509,230.0,0.4646201762158078,16.43000030517578,11,0.070468874
2025-12-03,2025-12-03 17:39:08+00:00,put,1.5359342915811087,230.2400054931641,0.0363499999046325,20.15,0.0027571830245971,210.0,0.4836780774153891,16.079999923706055,8,-0.004504149
2025-09-17,2025-09-17 16:13:03+00:00,put,1.3278576317590691,219.22955322265625,0.0386800003051757,39.9,0.0021772022521972,250.0,0.5473469616664827,15.720000267028809,11,-0.031329388
2025-09-22,2025-09-22 17:57:49+00:00,call,0.0109514031485284,220.996810913086,0.0384800004959106,0.01,0.002500075,240.0,0.459715780489061,16.100000381469727,11,0.070851237
2025-11-12,2025-11-12 19:29:06+00:00,put,0.0054757015742642,233.22999572753903,0.0377800011634826,0.12,0.005898478515625,207.5,0.4888211911050967,17.510000228881836,12,0.125837073
2025-09-18,2025-09-18 15:18:37+00:00,put,0.3285420944558521,220.401107788086,0.0388000011444091,0.51,0.0043213458496093,140.0,0.5332625137947393,15.699999809265137,10,0.040321086
2025-09-22,2025-09-22 16:21:31+00:00,put,0.7364818617385352,220.996810913086,0.0384800004959106,2.03,0.0036902486450195,155.0,0.459715780489061,16.100000381469727,11,0.070851237
2025-11-18,2025-11-18 20:18:36+00:00,put,0.027378507871321,233.8699951171875,0.0377200007438659,0.12,0.0045264219238281,205.0,0.5977244278866204,24.690000534057617,12,0.0082
2025-11-04,2025-11-04 17:37:48+00:00,put,0.1232032854209445,215.88999938964844,0.0379299998283386,0.72,0.0026294682373046,190.0,0.5405515160432186,19.0,11,0.066268919
2025-10-02,2025-10-02 17:36:23+00:00,put,0.2135523613963039,234.8668212890625,0.0384800004959106,1.15,0.0033411310424804,195.0,0.5026707787157056,16.6299991607666,12,0.09945871
2025-11-13,2025-11-13 19:47:02+00:00,call,1.1718001368925393,232.2899932861328,0.0379299998283386,58.5,0.0033501336380004,185.0,2.423953616158554,20.0,12,0.08932029
2025-11-12,2025-11-12 20:52:27+00:00,put,0.1013004791238877,233.22999572753903,0.0377800011634826,0.76,0.0025147232910156,210.0,0.4888211911050967,17.510000228881836,12,0.125837073
2025-09-22,2025-09-22 16:54:12+00:00,put,0.164271047227926,220.996810913086,0.0384800004959106,0.59,0.0036011382080078,180.0,0.459715780489061,16.100000381469727,11,0.070851237
2025-11-12,2025-11-12 20:54:37+00:00,put,0.0054757015742642,233.22999572753903,0.0377800011634826,1.2,0.0022583781982421,232.5,0.4888211911050967,17.510000228881836,12,0.125837073
2025-10-22,2025-10-22 15:27:47+00:00,put,0.2354551676933607,228.67999267578125,0.0378800010681152,0.71,0.0032361516235351,185.0,0.5534406228532173,18.600000381469727,11,0.090036681
2025-11-10,2025-11-10 18:27:21+00:00,call,0.0301163586584531,218.7100067138672,0.037829999923706,8.95,0.0031702343139648,210.0,0.4779337831780682,17.600000381469727,10,0.044553191
2025-10-28,2025-10-28 19:13:16+00:00,put,0.8898015058179329,227.5399932861328,0.0372000002861022,5.0,0.0031256790954589,175.0,0.4626676268621573,16.420000076293945,10,0.067307721
2025-10-03,2025-10-03 19:43:43+00:00,put,0.0383299110198494,232.2357940673828,0.0385800004005432,0.78,0.0029065650756835,220.0,0.452438421401007,16.649999618530273,11,0.088504
2025-12-08,2025-12-08 19:25:06+00:00,call,0.0301163586584531,223.1199951171875,0.0361800003051757,0.4,0.0025049577636718,237.5,0.5842642302506235,16.65999984741211,8,0.056290351
2025-10-06,2025-10-06 19:36:31+00:00,put,0.0876112251882272,228.5424194335937,0.0385999989509582,1.81,0.0031397170410156,210.0,0.4451849433518335,16.3700008392334,11,0.078473077
2025-10-07,2025-10-07 19:57:18+00:00,call,0.1998631074606434,231.1635131835937,0.0384299993515014,34.7,0.0036585106811523,200.0,0.5341100829028559,17.239999771118164,11,0.085945374
2025-11-17,2025-11-17 20:09:17+00:00,put,0.0876112251882272,234.0,0.0377200007438659,4.94,0.0026605958557128,230.0,0.5870171395125529,22.3799991607666,12,0.024433929
2025-09-25,2025-09-25 15:07:23+00:00,put,0.1560574948665297,216.97579956054688,0.0388299989700317,0.9,0.0031250687499999,185.0,0.5564372872173343,16.739999771118164,11,0.028105018
2025-12-08,2025-12-08 16:17:07+00:00,put,2.1190965092402463,223.1199951171875,0.0361800003051757,25.8,0.0026380130737304,210.0,0.5842642302506235,16.65999984741211,8,0.056290351
2025-11-06,2025-11-06 20:55:36+00:00,call,0.0027378507871321,219.0399932861328,0.0376300001144409,0.09,0.0127637080566406,237.5,0.5303543057323145,19.5,11,0.076202749
2025-12-03,2025-12-03 20:37:43+00:00,put,0.0438056125941136,230.2400054931641,0.0363499999046325,0.1,0.0035401036621093,200.0,0.4836780774153891,16.079999923706055,8,-0.004504149
2025-10-29,2025-10-29 14:32:16+00:00,put,1.8836413415468856,225.13999938964844,0.0373000001907348,27.0,0.0026384708328247,220.0,0.51993477829377,16.920000076293945,11,0.042912329
2025-10-01,2025-10-01 17:33:08+00:00,call,1.7084188911704312,242.630859375,0.0384500002861022,5.75,0.0024707784179687,340.0,0.3831727001149993,16.290000915527344,14,0.096078571
2025-10-06,2025-10-06 18:58:22+00:00,call,1.2758384668035592,228.5424194335937,0.0385999989509582,14.3,0.0027082028015136,260.0,0.4451849433518335,16.3700008392334,11,0.078473077
2025-11-03,2025-11-03 17:39:28+00:00,put,0.0684462696783025,211.9600067138672,0.037829999923706,4.0,0.0020490297058105,210.0,0.5255398734617256,17.170000076293945,10,0.053466788
2025-09-29,2025-09-29 14:58:53+00:00,put,0.0492813141683778,221.562728881836,0.0386299991607666,0.07,0.0074511973632812,160.0,0.5448468412979404,16.1200008392334,12,0.042793103
2025-11-12,2025-11-12 20:58:44+00:00,put,0.0246406570841889,233.22999572753903,0.0377800011634826,0.07,0.0031250687499999,210.0,0.4888211911050967,17.510000228881836,12,0.125837073
2025-10-31,2025-10-31 13:39:18+00:00,put,0.5366187542778919,218.0399932861328,0.0371799993515014,27.66,0.0023694610717773,240.0,0.4909284680137325,17.440000534057617,14,0.124729208
2025-09-30,2025-09-30 16:40:55+00:00,put,1.2922655715263518,229.8827514648437,0.0384500002861022,13.3,0.0027082028015136,200.0,0.4281001330671037,16.280000686645508,13,0.142391818
2025-10-17,2025-10-17 18:24:01+00:00,put,0.6680355920602327,229.57000732421875,0.0383200001716613,2.97,0.0032092964233398,170.0,0.571123979835658,20.780000686645508,10,0.070407558
2025-09-23,2025-09-23 17:03:05+00:00,call,0.2381930184804928,221.01666259765625,0.0384500002861022,3.75,0.0022174850524902,240.0,0.5142187272052708,16.639999389648438,11,0.070581513
2025-11-18,2025-11-18 18:49:16+00:00,call,2.1738535249828885,233.8699951171875,0.0377200007438659,45.0,0.0029117530120849,220.0,0.5977244278866204,24.690000534057617,12,0.0082
2025-10-02,2025-10-02 15:10:01+00:00,call,0.3860369609856263,234.8668212890625,0.0384800004959106,3.85,0.0024439232177734,270.0,0.5026707787157056,16.6299991607666,12,0.09945871
2025-11-19,2025-11-19 19:58:00+00:00,call,0.1587953456536618,232.9100036621093,0.0377200007438659,62.42,0.004958546508789,170.0,0.5808447013783168,23.65999984741211,12,0.045422101
2025-12-12,2025-12-12 19:52:56+00:00,put,1.0157426420260096,,,10.7,0.0030388574539184,190.0,0.439841451163294,,8,0.138025
2025-10-31,2025-10-31 19:11:31+00:00,put,0.1149897330595482,218.0399932861328,0.0371799993515014,21.17,0.0026905027832031,240.0,0.4909284680137325,17.440000534057617,14,0.124729208
2025-10-08,2025-10-08 19:12:38+00:00,put,0.0246406570841889,229.5848999023437,0.0384299993515014,0.22,0.0028174546386718,215.0,0.5128229460257322,16.299999237060547,11,0.073480843
2025-10-03,2025-10-03 17:56:20+00:00,put,0.0383299110198494,232.2357940673828,0.0385800004005432,0.12,0.0092773509765625,155.0,0.452438421401007,16.649999618530273,11,0.088504
2025-12-12,2025-12-12 16:07:49+00:00,put,0.0383299110198494,,,8.81,0.0032129584960937,230.0,0.439841451163294,,8,0.138025
2025-10-10,2025-10-10 18:59:24+00:00,call,0.191649555099247,228.8501892089844,0.038529999256134,6.6,0.0025696543823242,240.0,0.5546919668279467,21.65999984741211,10,0.06384246
2025-10-07,2025-10-07 19:38:05+00:00,put,0.027378507871321,231.1635131835937,0.0384299993515014,0.96,0.0028833719482421,222.5,0.5341100829028559,17.239999771118164,11,0.085945374
2025-12-08,2025-12-08 17:38:35+00:00,put,1.103353867214237,223.1199951171875,0.0361800003051757,6.39,0.0031366653137207,170.0,0.5842642302506235,16.65999984741211,8,0.056290351
2025-10-22,2025-10-22 17:27:58+00:00,call,0.0246406570841889,228.67999267578125,0.0378800010681152,0.79,0.0034278000976562,245.0,0.5534406228532173,18.600000381469727,11,0.090036681
2025-11-05,2025-11-05 19:52:59+00:00,put,0.0629705681040383,216.7700042724609,0.0378800010681152,3.85,0.0022351850708007,215.0,0.4737735716279853,18.010000228881836,10,0.021802724
2025-11-12,2025-11-12 20:48:21+00:00,put,0.3504449007529089,233.22999572753903,0.0377800011634826,7.45,0.0024845111907958,220.0,0.4888211911050967,17.510000228881836,12,0.125837073
2025-10-15,2025-10-15 15:54:11+00:00,put,1.6700889801505818,226.22000122070312,0.0385800004005432,2.24,0.0037781383911132,115.0,0.4775928573449693,20.63999938964844,11,0.096612715
2025-10-22,2025-10-22 19:07:48+00:00,call,0.1587953456536618,228.67999267578125,0.0378800010681152,0.97,0.002653882055664,260.0,0.5534406228532173,18.600000381469727,11,0.090036681
2025-12-05,2025-12-05 20:12:19+00:00,call,0.0383299110198494,226.0800018310547,0.036029999256134,2.68,0.0023889921264648,230.0,0.4936008660648426,15.40999984741211,8,0.47155
2025-12-03,2025-12-03 17:24:14+00:00,call,1.1170431211498972,230.2400054931641,0.0363499999046325,13.85,0.0026920286468505,260.0,0.4836780774153891,16.079999923706055,8,-0.004504149
2025-09-16,2025-09-16 15:56:46+00:00,call,0.027378507871321,214.7121124267578,0.0389000010490417,0.41,0.0020801573242187,225.0,0.4263648168556618,16.360000610351562,12,0.050109746
2025-12-03,2025-12-03 18:23:35+00:00,call,0.4462696783025325,230.2400054931641,0.0363499999046325,11.0,0.0026990476196289,240.0,0.4836780774153891,16.079999923706055,8,-0.004504149
2025-10-02,2025-10-02 14:43:52+00:00,call,0.6160164271047228,234.8668212890625,0.0384800004959106,42.91,0.0030683066223144,200.0,0.5026707787157056,16.6299991607666,12,0.09945871
2025-09-29,2025-09-29 14:55:45+00:00,call,0.298425735797399,221.562728881836,0.0386299991607666,34.65,0.0029779754943847,190.0,0.5448468412979404,16.1200008392334,12,0.042793103
2025-10-29,2025-10-29 15:36:43+00:00,call,0.3887748117727584,225.13999938964844,0.0373000001907348,44.16,0.003826966027832,185.0,0.51993477829377,16.920000076293945,11,0.042912329
2025-10-06,2025-10-06 19:21:47+00:00,put,0.1067761806981519,228.5424194335937,0.0385999989509582,0.9,0.0040393662475585,200.0,0.4451849433518335,16.3700008392334,11,0.078473077
2025-11-03,2025-11-03 18:50:40+00:00,put,0.2026009582477755,211.9600067138672,0.037829999923706,0.61,0.0028052477294921,175.0,0.5255398734617256,17.170000076293945,10,0.053466788
2025-11-24,2025-11-24 20:12:03+00:00,put,0.0492813141683778,229.509994506836,0.0373000001907348,0.36,0.0028955788574218,210.0,0.4820583841039761,20.520000457763672,10,0.049146552
2025-11-11,2025-11-11 20:59:14+00:00,call,0.0082135523613963,225.1699981689453,0.037829999923706,0.05,0.002500075,235.0,0.4979294342057849,17.280000686645508,11,0.072714734
2025-09-18,2025-09-18 19:46:09+00:00,call,0.0793976728268309,220.401107788086,0.0388000011444091,1.78,0.0019471020141601,230.0,0.5332625137947393,15.699999809265137,10,0.040321086
2025-09-12,2025-09-12 19:51:07+00:00,call,0.191649555099247,216.7772216796875,0.0392799997329711,54.85,0.0041895112304687,165.0,0.3549638621811933,14.760000228881836,11,0.079010145
2025-11-28,2025-11-28 16:55:55+00:00,call,0.2299794661190965,227.6999969482422,0.0369700002670288,5.6,0.0024506370178222,240.0,0.52168792413732,16.350000381469727,5,0.109937615
2025-09-17,2025-09-17 19:51:12+00:00,call,0.4271047227926078,219.22955322265625,0.0386800003051757,34.28,0.0030591514404296,190.0,0.5473469616664827,15.720000267028809,11,-0.031329388
2025-11-14,2025-11-14 19:52:27+00:00,put,0.0574948665297741,232.3600006103516,0.0378800010681152,0.03,0.0045410702148437,185.0,0.6433469499622695,19.82999992370605,11,0.110588261
2025-10-24,2025-10-24 13:43:10+00:00,call,2.242299794661191,227.9900054931641,0.0376300001144409,113.74,0.0032977965148925,115.0,0.5682375757033249,16.3700008392334,9,0.038087383
2025-10-08,2025-10-08 17:19:15+00:00,put,0.944558521560575,229.5848999023437,0.0384299993515014,21.53,0.0024808491180419,230.0,0.5128229460257322,16.299999237060547,11,0.073480843
2025-10-14,2025-10-14 17:46:49+00:00,call,0.0465434633812457,227.4900054931641,0.038529999256134,0.9,0.0030689169677734,245.0,0.548171849801689,20.809999465942383,10,0.102465644
2025-10-20,2025-10-20 17:47:58+00:00,put,0.5667351129363449,232.0599975585937,0.0379800009727478,3.1,0.0031122514953613,180.0,1.1923439130545446,18.229999542236328,10,0.088611255
2025-09-29,2025-09-29 19:55:45+00:00,put,0.0109514031485284,221.562728881836,0.0386299991607666,0.09,0.0031299515136718,210.0,0.5448468412979404,16.1200008392334,12,0.042793103
2025-10-08,2025-10-08 15:33:27+00:00,call,1.270362765229295,229.5848999023437,0.0384299993515014,32.8,0.0027979235839843,220.0,0.5128229460257322,16.299999237060547,11,0.073480843
2025-11-26,2025-11-26 20:50:38+00:00,put,0.1396303901437371,227.6600036621093,0.0375300002098083,1.04,0.0030188686401367,200.0,0.5656570501472499,17.190000534057617,10,0.10721746
2025-09-22,2025-09-22 18:46:51+00:00,call,0.0301163586584531,220.996810913086,0.0384800004959106,9.5,0.0029785858398437,215.0,0.459715780489061,16.100000381469727,11,0.070851237
2025-11-18,2025-11-18 17:38:08+00:00,put,0.0848733744010951,233.8699951171875,0.0377200007438659,9.5,0.0023157506713867,240.0,0.5977244278866204,24.690000534057617,12,0.0082
2025-10-15,2025-10-15 17:35:56+00:00,call,0.3504449007529089,226.22000122070312,0.0385800004005432,5.15,0.0025260146820068,250.0,0.4775928573449693,20.63999938964844,11,0.096612715
2025-10-03,2025-10-03 19:49:40+00:00,call,0.9582477754962354,232.2357940673828,0.0385800004005432,12.97,0.002500075,260.0,0.452438421401007,16.649999618530273,11,0.088504
2025-12-03,2025-12-03 20:27:37+00:00,call,0.0438056125941136,230.2400054931641,0.0363499999046325,6.35,0.0025702647277832,227.5,0.4836780774153891,16.079999923706055,8,-0.004504149
2025-10-10,2025-10-10 17:41:36+00:00,call,0.6872005475701575,228.8501892089844,0.038529999256134,8.7,0.0025669078277587,260.0,0.5546919668279467,21.65999984741211,10,0.06384246
2025-11-11,2025-11-11 20:24:25+00:00,call,2.193018480492813,225.1699981689453,0.037829999923706,21.21,0.0026621217193603,260.0,0.4979294342057849,17.280000686645508,11,0.072714734
2025-09-22,2025-09-22 18:28:32+00:00,put,0.0684462696783025,220.996810913086,0.0384800004959106,0.3,0.0026978269287109,200.0,0.459715780489061,16.100000381469727,11,0.070851237
2025-10-01,2025-10-01 16:23:49+00:00,put,0.0629705681040383,242.630859375,0.0384500002861022,4.4,0.0026691406921386,240.0,0.3831727001149993,16.290000915527344,14,0.096078571
2025-11-10,2025-11-10 20:55:53+00:00,call,0.0301163586584531,218.7100067138672,0.037829999923706,2.04,0.0023389437988281,222.5,0.4779337831780682,17.600000381469727,10,0.044553191
2025-11-12,2025-11-12 20:00:29+00:00,put,0.8487337440109514,233.22999572753903,0.0377800011634826,24.2,0.0025263198547363,240.0,0.4888211911050967,17.510000228881836,12,0.125837073
2025-11-03,2025-11-03 20:26:49+00:00,put,0.1259411362080766,211.9600067138672,0.037829999923706,10.75,0.0019062088684082,220.0,0.5255398734617256,17.170000076293945,10,0.053466788
2025-10-03,2025-10-03 19:12:13+00:00,call,0.0383299110198494,232.2357940673828,0.0385800004005432,10.77,0.0031836619140624,225.0,0.452438421401007,16.649999618530273,11,0.088504
2025-12-03,2025-12-03 19:14:20+00:00,call,0.7912388774811773,230.2400054931641,0.0363499999046325,21.85,0.0028275253387451,230.0,0.4836780774153891,16.079999923706055,8,-0.004504149
2025-12-11,2025-12-11 17:03:41+00:00,call,1.0184804928131417,223.97999572753903,0.0356800007820129,5.0,0.0025766733551025,290.0,1.5080169279370568,14.850000381469728,9,0.07503984
2025-12-02,2025-12-02 19:41:53+00:00,call,0.027378507871321,224.3699951171875,0.0367199993133544,24.27,0.0056103954589843,200.0,0.4933986081350169,16.59000015258789,8,0.04104886
2025-10-13,2025-10-13 19:40:22+00:00,call,0.432580424366872,228.6516265869141,0.038529999256134,58.45,0.0036218899536132,175.0,0.5540423973777141,19.030000686645508,10,0.100799051
2025-11-12,2025-11-12 19:21:25+00:00,call,1.1745379876796715,233.22999572753903,0.0377800011634826,24.6,0.002811961529541,240.0,0.4888211911050967,17.510000228881836,12,0.125837073
2025-11-25,2025-11-25 15:57:23+00:00,put,0.3148528405201916,231.8000030517578,0.0373200011253356,0.27,0.0042920492675781,145.0,0.5800740868257438,18.559999465942383,10,0.065993559
2025-10-17,2025-10-17 18:55:58+00:00,put,0.0191649555099247,229.57000732421875,0.0383200001716613,0.68,0.0023340610351562,222.5,0.571123979835658,20.780000686645508,10,0.070407558
2025-09-25,2025-09-25 19:49:18+00:00,put,0.0410677618069815,216.97579956054688,0.0388299989700317,7.06,0.0023584748535156,225.0,0.5564372872173343,16.739999771118164,11,0.028105018
2025-10-27,2025-10-27 13:36:01+00:00,call,0.2217659137577002,228.02999877929688,0.0371799993515014,0.6,0.0024536887451171,270.0,0.4832841241605606,15.789999961853027,11,0.06581308
2025-12-02,2025-12-02 15:07:06+00:00,call,0.0465434633812457,224.3699951171875,0.0367199993133544,0.23,0.0029248754394531,247.5,0.4933986081350169,16.59000015258789,8,0.04104886
2025-11-21,2025-11-21 18:23:17+00:00,put,0.0574948665297741,236.27999877929688,0.0374000000953674,3.15,0.0026734131103515,230.0,0.6158315982637541,23.43000030517578,10,-0.028131707
2025-11-19,2025-11-19 16:56:19+00:00,put,0.5776865160848734,232.9100036621093,0.0377200007438659,16.25,0.0027893787475585,230.0,0.5808447013783168,23.65999984741211,12,0.045422101
2025-10-10,2025-10-10 18:18:50+00:00,put,0.6872005475701575,228.8501892089844,0.038529999256134,3.15,0.0034595380615234,170.0,0.5546919668279467,21.65999984741211,10,0.06384246
2025-12-10,2025-12-10 16:42:38+00:00,call,0.1013004791238877,225.17999267578125,0.0359299993515014,33.9,0.0048474636352539,190.0,0.4854728463110089,15.770000457763672,9,0.070635857
2025-10-16,2025-10-16 15:00:34+00:00,put,1.2484599589322385,226.8699951171875,0.038529999256134,11.35,0.0029834686035156,190.0,0.6350702875115526,25.309999465942383,11,0.008540268
2025-10-23,2025-10-23 16:14:45+00:00,put,0.9034907597535934,228.25,0.0378800010681152,5.75,0.0029645478942871,180.0,0.5859499129405888,17.299999237060547,10,0.089297643
2025-09-15,2025-09-15 17:49:38+00:00,call,0.3367556468172484,216.05245971679688,0.0390000009536743,29.6,0.0029730927307128,190.0,0.4631899888201607,15.6899995803833,10,0.0229448
2025-11-03,2025-11-03 17:01:10+00:00,put,0.0876112251882272,211.9600067138672,0.037829999923706,2.35,0.0023670196899414,205.0,0.5255398734617256,17.170000076293945,10,0.053466788
2025-12-04,2025-12-04 16:30:27+00:00,call,0.0985626283367556,228.7100067138672,0.036119999885559,25.31,0.0039148557739257,205.0,0.4706950357178836,15.779999732971191,8,0.062075211
2025-10-16,2025-10-16 17:46:39+00:00,put,0.0985626283367556,226.8699951171875,0.038529999256134,0.87,0.0032263860961914,200.0,0.6350702875115526,25.309999465942383,11,0.008540268
2025-09-19,2025-09-19 19:52:18+00:00,put,0.0958247775496235,220.877670288086,0.0387800002098083,18.85,0.002889475402832,240.0,0.5155633928526742,15.449999809265137,10,0.107842781
2025-11-11,2025-11-11 20:52:02+00:00,call,0.0465434633812457,225.1699981689453,0.037829999923706,4.17,0.002263871307373,225.0,0.4979294342057849,17.280000686645508,11,0.072714734
2025-12-03,2025-12-03 15:11:54+00:00,call,0.4462696783025325,230.2400054931641,0.0363499999046325,33.31,0.0030545738494873,200.0,0.4836780774153891,16.079999923706055,8,-0.004504149
2025-12-01,2025-12-01 20:37:12+00:00,call,0.0492813141683778,225.1100006103516,0.0369300007820129,0.76,0.002420730090332,240.0,0.5034755455937583,17.239999771118164,7,0.07698692
2025-09-15,2025-09-15 17:49:14+00:00,call,0.75564681724846,216.05245971679688,0.0390000009536743,21.25,0.0025656871368408,210.0,0.4631899888201607,15.6899995803833,10,0.0229448
2025-10-03,2025-10-03 19:49:40+00:00,call,0.7063655030800822,232.2357940673828,0.0385800004005432,9.91,0.0024773396316528,260.0,0.452438421401007,16.649999618530273,11,0.088504
2025-10-30,2025-10-30 19:45:01+00:00,call,0.0602327173169062,228.1999969482422,0.0375699996948242,5.3,0.0031421584228515,232.5,0.5505748914115423,16.90999984741211,11,0.160783631
2025-09-12,2025-09-12 18:29:02+00:00,call,0.0766598220396988,216.7772216796875,0.0392799997329711,2.79,0.0020038641418457,225.0,0.3549638621811933,14.760000228881836,11,0.079010145
2025-10-17,2025-10-17 13:45:09+00:00,call,0.0191649555099247,229.57000732421875,0.0383200001716613,8.71,0.0038501591552734,222.5,0.571123979835658,20.780000686645508,10,0.070407558
2025-09-16,2025-09-16 17:17:32+00:00,put,0.5065023956194388,214.7121124267578,0.0389000010490417,1.88,0.0029547823669433,165.0,0.4263648168556618,16.360000610351562,12,0.050109746
2025-12-04,2025-12-04 17:44:54+00:00,put,0.1177275838466803,228.7100067138672,0.036119999885559,8.4,0.0025946785461425,230.0,0.4706950357178836,15.779999732971191,8,0.062075211
2025-10-10,2025-10-10 19:25:30+00:00,put,0.4407939767282683,228.8501892089844,0.038529999256134,7.5,0.0030017789672851,210.0,0.5546919668279467,21.65999984741211,10,0.06384246
2025-09-30,2025-09-30 17:02:45+00:00,put,0.7145790554414785,229.8827514648437,0.0384500002861022,1.14,0.0048291532714843,140.0,0.4281001330671037,16.280000686645508,13,0.142391818
2025-10-20,2025-10-20 16:01:26+00:00,call,2.2532511978097194,232.0599975585937,0.0379800009727478,76.31,0.0030100186309814,165.0,1.1923439130545446,18.229999542236328,10,0.088611255
2025-11-03,2025-11-03 19:39:29+00:00,put,0.0492813141683778,211.9600067138672,0.037829999923706,17.35,0.0025855233642578,230.0,0.5255398734617256,17.170000076293945,10,0.053466788
2025-09-16,2025-09-16 17:31:15+00:00,call,0.5065023956194388,214.7121124267578,0.0389000010490417,5.75,0.0022867592620849,240.0,0.4263648168556618,16.360000610351562,12,0.050109746
2025-09-16,2025-09-16 14:39:34+00:00,put,0.2573579739904175,214.7121124267578,0.0389000010490417,1.78,0.0026892820922851,185.0,0.4263648168556618,16.360000610351562,12,0.050109746
2025-11-11,2025-11-11 19:58:40+00:00,call,0.027378507871321,225.1699981689453,0.037829999923706,0.02,0.0024805439453125,247.5,0.4979294342057849,17.280000686645508,11,0.072714734
2025-12-09,2025-12-09 15:23:47+00:00,put,0.8514715947980835,222.9900054931641,0.0363199996948242,0.65,0.0052527330200195,115.0,1.940568726518979,16.93000030517578,9,0.062575697
2025-10-06,2025-10-06 17:09:02+00:00,call,0.0876112251882272,228.5424194335937,0.0385999989509582,0.65,0.0035230139892578,260.0,0.4451849433518335,16.3700008392334,11,0.078473077
2025-11-10,2025-11-10 16:41:55+00:00,put,0.2792607802874743,218.7100067138672,0.037829999923706,2.0,0.002967599621582,185.0,0.4779337831780682,17.600000381469727,10,0.044553191
2025-09-23,2025-09-23 18:51:00+00:00,call,0.1615331964407939,221.01666259765625,0.0384500002861022,0.34,0.0026074958007812,260.0,0.5142187272052708,16.639999389648438,11,0.070581513
2025-10-06,2025-10-06 19:00:41+00:00,call,0.0109514031485284,228.5424194335937,0.0385999989509582,0.07,0.0029102271484374,242.5,0.4451849433518335,16.3700008392334,11,0.078473077
